,open,high,low,close,volume,money
2006-07-05,1755.22,1757.47,1703.59,1718.56,6072080600.00,32521556368.00
2006-07-06,1715.28,1742.20,1711.65,1741.47,5006266900.00,29786950494.00
2006-07-07,1746.52,1750.03,1724.67,1730.19,4943012700.00,29559549758.00
2006-07-10,1730.70,1737.03,1715.83,1734.33,3904952600.00,23793270439.00
2006-07-11,1736.99,1746.72,1725.23,1745.81,4008545000.00,24372507945.00
2006-07-12,1745.88,1753.28,1738.00,1740.00,4878589100.00,30494774588.00
2006-07-13,1736.21,1737.60,1654.49,1655.77,6747158900.00,39574756048.00
2006-07-14,1641.14,1676.75,1633.90,1665.21,4158780400.00,24614810204.00
2006-07-17,1662.05,1684.34,1653.60,1682.89,3220393300.00,19821153519.00
2006-07-18,1682.36,1684.67,1666.31,1684.25,3140535400.00,18528216194.00
2006-07-19,1681.77,1681.77,1637.49,1645.16,3505983000.00,20603536373.00
2006-07-20,1642.62,1658.05,1636.26,1655.12,2866119700.00,16518086754.00
2006-07-21,1653.81,1669.29,1653.51,1665.33,2996048900.00,16664622044.00
2006-07-24,1648.75,1667.62,1632.69,1665.94,3118400800.00,17329901789.00
2006-07-25,1668.14,1690.61,1668.14,1685.46,3423780100.00,19580630083.00
2006-07-26,1688.54,1691.43,1675.66,1686.65,3116723100.00,17543497616.00
2006-07-27,1685.35,1701.61,1665.39,1675.17,3620183100.00,20668131608.00
2006-07-28,1674.43,1678.53,1646.35,1662.03,3326896800.00,18805265844.00
2006-07-31,1659.54,1659.54,1611.16,1612.73,3365448600.00,19558733762.00
2006-08-01,1619.63,1625.04,1596.66,1600.61,3231066000.00,17900862653.00
2006-08-02,1598.76,1608.78,1577.90,1600.87,2786576300.00,15048503237.00
2006-08-03,1599.75,1609.42,1587.12,1601.06,2082229300.00,11909137046.00
2006-08-04,1601.61,1612.10,1567.25,1570.15,2586705400.00,14401225370.00
2006-08-07,1561.80,1570.05,1541.41,1547.44,2409920600.00,12761218183.00
2006-08-08,1547.90,1581.75,1547.90,1580.58,2338299800.00,12314675808.00
2006-08-09,1581.80,1585.17,1571.71,1578.57,2163603600.00,11468884412.00
2006-08-10,1578.35,1606.94,1577.86,1606.07,2632313600.00,13871479448.00
2006-08-11,1605.60,1610.76,1596.22,1605.93,2345146700.00,12306050014.00
2006-08-14,1605.20,1611.66,1566.72,1570.74,2565505000.00,13783639455.00
2006-08-15,1568.27,1596.65,1564.40,1595.66,2025921400.00,10942039774.00
2006-08-16,1596.06,1616.45,1591.86,1616.41,2856399800.00,15316278115.00
2006-08-17,1612.41,1612.41,1592.85,1603.33,2339190400.00,12166972224.00
2006-08-18,1601.57,1614.37,1596.56,1598.02,2397424800.00,11727798657.00
2006-08-21,1565.46,1602.13,1558.10,1601.15,2337431800.00,11999189682.00
2006-08-22,1601.52,1619.07,1598.78,1613.36,2670121100.00,15163018038.00
2006-08-23,1614.39,1621.40,1608.74,1612.40,2721290700.00,15455406413.00
2006-08-24,1612.70,1623.17,1601.89,1623.02,2506129700.00,13593692277.00
2006-08-25,1622.48,1630.05,1619.73,1623.03,2782161400.00,15295238075.00
2006-08-28,1627.12,1651.29,1624.28,1650.44,3934124300.00,21633007200.00
2006-08-29,1652.67,1667.53,1649.59,1651.02,4805041100.00,27063623012.00
2006-08-30,1648.35,1656.23,1640.28,1655.19,3144285800.00,17230948785.00
2006-08-31,1655.90,1661.47,1650.00,1658.64,3513501600.00,19087552034.00
2006-09-01,1658.66,1660.52,1634.03,1636.69,3595457500.00,19724461614.00
2006-09-04,1635.33,1657.69,1635.12,1657.52,3309342600.00,17623874059.00
2006-09-05,1659.74,1669.90,1657.05,1664.08,4053349300.00,21946288118.00
2006-09-06,1665.13,1672.26,1656.86,1672.12,3357962300.00,18255683937.00
2006-09-07,1683.78,1683.89,1655.41,1661.19,3152275400.00,17524649356.00
2006-09-08,1659.70,1671.31,1658.67,1667.98,2655202800.00,14102795466.00
2006-09-11,1668.16,1675.09,1653.01,1674.97,3059052900.00,16797589937.00
2006-09-12,1675.20,1699.59,1673.44,1695.86,3739045300.00,19830545528.00
2006-09-13,1695.35,1713.99,1687.05,1689.39,4304569100.00,22716904831.00
2006-09-14,1689.63,1696.62,1672.88,1689.69,3388825800.00,18576806055.00
2006-09-15,1689.61,1722.66,1689.51,1721.05,4703230700.00,24114644123.00
2006-09-18,1727.91,1733.41,1719.16,1732.99,4484006200.00,23708204983.00
2006-09-19,1735.30,1743.02,1728.29,1735.24,4345533000.00,23210633044.00
2006-09-20,1733.64,1737.73,1720.84,1732.45,3883657100.00,20820855388.00
2006-09-21,1731.59,1743.63,1731.22,1740.90,3953314600.00,21484098198.00
2006-09-22,1744.61,1746.62,1724.10,1725.36,4477782800.00,25509820069.00
2006-09-25,1722.74,1732.28,1709.77,1722.37,4016809300.00,22960247678.00
2006-09-26,1720.78,1721.58,1704.77,1712.64,3313453000.00,18519170789.00
2006-09-27,1711.51,1725.50,1709.77,1725.04,2924715800.00,16391910546.00
2006-09-28,1725.52,1740.79,1722.22,1736.96,3397985800.00,19916525560.00
2006-09-29,1740.06,1755.69,1740.06,1752.42,4123628500.00,23462273270.00
2006-10-09,1768.14,1786.11,1763.11,1785.38,5293514300.00,29082449931.00
2006-10-10,1784.22,1793.14,1771.86,1784.86,5513649300.00,31459190780.00
2006-10-11,1784.52,1792.76,1771.02,1790.10,4928388200.00,26310183670.00
2006-10-12,1790.63,1792.24,1774.14,1778.18,5316904600.00,28132397508.00
2006-10-13,1776.51,1792.87,1773.23,1784.66,4253984200.00,23393102979.00
2006-10-16,1787.70,1789.17,1766.31,1771.30,4676616000.00,24779036373.00
2006-10-17,1768.63,1777.60,1758.31,1763.90,3926234400.00,21755132328.00
2006-10-18,1762.40,1787.74,1760.88,1787.18,3681056300.00,20404556378.00
2006-10-19,1788.58,1799.29,1784.35,1792.25,4149060700.00,22721449337.00
2006-10-20,1792.60,1801.33,1786.34,1790.36,4146159900.00,23549793784.00
2006-10-23,1789.64,1797.43,1753.49,1759.39,4444108500.00,24576748184.00
2006-10-24,1756.46,1805.27,1756.46,1805.18,3991120600.00,22516170682.00
2006-10-25,1807.03,1825.61,1789.90,1806.65,4451225900.00,25910017016.00
2006-10-26,1804.89,1816.76,1791.95,1810.65,4873708200.00,25537889287.00
2006-10-27,1836.21,1842.73,1803.21,1807.17,7374892300.00,34485707306.00
2006-10-30,1804.37,1815.61,1788.29,1809.66,4533594400.00,23152813095.00
2006-10-31,1811.47,1839.32,1811.47,1837.99,4655713500.00,24779224834.00
2006-11-01,1838.68,1855.89,1833.20,1855.71,4778352600.00,27078206738.00
2006-11-02,1856.92,1857.14,1834.84,1851.31,5174172500.00,28282302772.00
2006-11-03,1851.40,1873.66,1850.15,1866.36,4986072000.00,26789660848.00
2006-11-06,1853.19,1886.52,1846.01,1886.31,4954451700.00,27619541180.00
2006-11-07,1889.53,1897.41,1862.93,1889.53,5484907400.00,31760892116.00
2006-11-08,1885.86,1886.26,1865.22,1866.82,3777045400.00,22090043817.00
2006-11-09,1860.95,1899.10,1858.60,1896.48,4409618200.00,25651081752.00
2006-11-10,1896.93,1920.18,1870.96,1883.35,6280942700.00,34716751200.00
2006-11-13,1878.70,1905.90,1852.10,1863.77,5001672900.00,27755542388.00
2006-11-14,1868.17,1888.43,1841.82,1888.24,4318802800.00,23697796932.00
2006-11-15,1888.54,1923.14,1878.69,1922.93,4668244100.00,26782036853.00
2006-11-16,1930.93,1976.05,1926.72,1941.55,6398356600.00,34948670491.00
2006-11-17,1934.64,1972.61,1925.15,1971.79,4941874000.00,27537479766.00
2006-11-20,1977.53,2018.00,1977.53,2017.28,5914690100.00,33369678524.00
2006-11-21,2013.07,2037.74,1988.93,2037.55,5389407600.00,32648156629.00
2006-11-22,2031.30,2062.80,2010.79,2041.36,6488166900.00,39066635210.00
2006-11-23,2045.08,2071.24,2042.15,2062.36,6072194500.00,34778737368.00
2006-11-24,2051.47,2057.91,2022.63,2050.81,6123208000.00,36224819029.00
2006-11-27,2042.19,2049.54,2022.38,2047.28,5784003100.00,35582112455.00
2006-11-28,2042.38,2051.49,2016.47,2038.72,5507063800.00,33574996036.00
2006-11-29,2005.99,2059.73,1992.54,2054.09,5600228000.00,34340079919.00
2006-11-30,2058.77,2102.06,2058.77,2099.29,7277973100.00,44083104306.00
2006-12-01,2106.30,2112.58,2087.60,2102.05,7617896400.00,48697920471.00
2006-12-04,2103.82,2164.59,2100.56,2161.65,8723279000.00,53276474809.00
2006-12-05,2167.36,2195.53,2159.32,2173.28,8815717100.00,55124102088.00
2006-12-06,2175.38,2192.90,2097.42,2156.60,10434780700.00,62689425164.00
2006-12-07,2152.59,2206.51,2145.79,2156.75,9927876600.00,59313113556.00
2006-12-08,2133.36,2164.02,2090.40,2093.64,8088971900.00,47201607028.00
2006-12-11,2085.06,2181.16,2084.27,2180.50,6267601700.00,37029535686.00
2006-12-12,2189.69,2228.64,2180.37,2218.95,7019177600.00,42334761701.00
2006-12-13,2224.43,2244.41,2195.64,2223.45,5749274900.00,36314222617.00
2006-12-14,2226.00,2250.32,2212.91,2249.11,5843932000.00,37212845035.00
2006-12-15,2255.24,2275.49,2241.20,2273.91,6061194900.00,40412388744.00
2006-12-18,2277.28,2335.23,2277.28,2332.43,7825219300.00,52385973039.00
2006-12-19,2342.18,2381.63,2315.99,2364.18,8705492800.00,56275481965.00
2006-12-20,2356.26,2381.13,2332.93,2373.20,7829893500.00,49596491202.00
2006-12-21,2372.46,2386.82,2339.91,2342.94,8318255100.00,53018987601.00
2006-12-22,2334.27,2366.69,2321.92,2343.67,7048462000.00,46072199864.00
2006-12-25,2350.13,2452.43,2350.13,2435.76,7393945000.00,47815717698.00
2006-12-26,2437.85,2505.70,2424.94,2479.73,7226149200.00,44811517142.00
2006-12-27,2478.06,2538.66,2461.07,2536.39,7211821800.00,45140881899.00
2006-12-28,2538.95,2611.79,2530.33,2567.59,7871894100.00,50519293382.00
2006-12-29,2585.42,2698.90,2585.42,2675.47,8676901200.00,59092790033.00
2007-01-04,2728.19,2847.61,2684.82,2715.72,12015602100.00,83945528497.00
2007-01-05,2668.58,2685.80,2617.02,2641.33,10615562500.00,70128701946.00
2007-01-08,2621.07,2708.44,2620.63,2707.20,10681324400.00,72165879323.00
2007-01-09,2711.05,2809.39,2691.36,2807.80,11075126700.00,86221973459.00
2007-01-10,2838.11,2841.74,2770.99,2825.58,11176936500.00,79050663277.00
2007-01-11,2819.37,2841.18,2763.89,2770.11,12159871700.00,83986726356.00
2007-01-12,2745.32,2782.03,2652.58,2668.11,10730376800.00,73434040960.00
2007-01-15,2660.07,2795.33,2658.88,2794.70,9176156100.00,66939481014.00
2007-01-16,2818.66,2830.80,2757.20,2821.02,11117857400.00,83325769117.00
2007-01-17,2828.40,2870.42,2742.59,2778.90,12737748000.00,96777586649.00
2007-01-18,2760.94,2784.04,2679.70,2756.98,11231395600.00,84133817342.00
2007-01-19,2761.89,2833.45,2761.89,2832.21,12206189400.00,89644076225.00
2007-01-22,2857.90,2934.65,2857.90,2933.19,13857609000.00,103038439679.00
2007-01-23,2964.69,2970.68,2851.92,2949.14,14279180300.00,109027312181.00
2007-01-24,2955.42,2994.28,2927.72,2975.13,12205679000.00,97516182441.00
2007-01-25,2946.50,2947.15,2853.82,2857.36,11719721500.00,92960236867.00
2007-01-26,2805.96,2905.98,2720.83,2882.56,10959913100.00,84624396154.00
2007-01-29,2897.25,2954.34,2885.86,2945.26,11206790600.00,89180334010.00
2007-01-30,2959.40,2980.51,2901.76,2930.56,11193172100.00,87664383237.00
2007-01-31,2926.07,2929.65,2766.75,2786.34,11426597000.00,86136968623.00
2007-02-01,2744.81,2801.69,2706.29,2785.43,9344353100.00,69672869134.00
2007-02-02,2791.49,2796.44,2666.86,2673.21,8544623600.00,65092192877.00
2007-02-05,2658.07,2672.35,2610.33,2612.54,6922451200.00,54541808882.00
2007-02-06,2612.84,2677.04,2541.53,2675.70,8662995000.00,68761575726.00
2007-02-07,2688.96,2745.39,2681.33,2716.18,9488376400.00,77315160642.00
2007-02-08,2725.14,2751.16,2691.27,2737.73,8843429500.00,69597596590.00
2007-02-09,2741.48,2747.94,2704.36,2730.39,8087443800.00,62974673347.00
2007-02-12,2729.84,2807.51,2728.78,2807.17,7900940300.00,63455731244.00
2007-02-13,2819.14,2835.09,2801.31,2831.87,7900167100.00,62209741474.00
2007-02-14,2836.82,2915.06,2823.38,2905.09,9404455500.00,74326325650.00
2007-02-15,2923.67,2994.62,2923.67,2993.01,10883117700.00,86918918792.00
2007-02-16,3018.18,3036.35,2975.83,2998.47,11792172200.00,94064924161.00
2007-02-26,2999.09,3041.34,2960.74,3040.60,11205699200.00,91054567401.00
2007-02-27,3048.83,3049.77,2763.39,2771.79,16137566300.00,129212458918.00
2007-02-28,2734.59,2888.90,2732.88,2881.07,12147916800.00,95421808405.00
2007-03-01,2877.20,2878.36,2760.91,2797.19,12736486000.00,106613522193.00
2007-03-02,2792.94,2846.16,2777.80,2831.53,9394396500.00,74931594366.00
2007-03-05,2827.68,2858.44,2723.07,2785.31,10691058400.00,84960180835.00
2007-03-06,2776.17,2866.33,2756.96,2840.18,7704048600.00,63993290649.00
2007-03-07,2851.75,2911.42,2849.65,2896.59,8791393000.00,73844900602.00
2007-03-08,2904.18,2928.80,2871.46,2928.01,8895512300.00,73782479702.00
2007-03-09,2934.49,2962.42,2891.81,2937.91,10713910500.00,89725963574.00
2007-03-12,2945.92,2958.63,2904.74,2954.91,10154244400.00,85496576407.00
2007-03-13,2958.10,2966.19,2932.23,2964.79,10718931600.00,88657286547.00
2007-03-14,2933.68,2934.45,2868.81,2906.33,11373073900.00,93829876741.00
2007-03-15,2905.98,2955.46,2905.98,2951.70,10174575400.00,86641125793.00
2007-03-16,2964.09,2979.71,2899.03,2930.48,12268130800.00,104617575819.00
2007-03-19,2864.26,3038.00,2852.86,3014.44,10997175200.00,94819910144.00
2007-03-20,3024.78,3033.02,2998.80,3032.20,9276189000.00,81627441312.00
2007-03-21,3042.10,3057.71,3020.95,3057.38,9919012700.00,89306939158.00
2007-03-22,3080.60,3099.82,3059.38,3071.22,12606554500.00,112647268972.00
2007-03-23,3071.81,3085.32,3008.15,3074.29,11868641700.00,104609177818.00
2007-03-26,3083.94,3123.18,3069.47,3122.81,12266053700.00,109828277554.00
2007-03-27,3126.03,3145.04,3103.78,3138.83,12457893100.00,114054540596.00
2007-03-28,3140.68,3180.33,3052.08,3173.02,16726793900.00,151116615364.00
2007-03-29,3179.80,3273.73,3176.53,3197.54,14953966100.00,140362614689.00
2007-03-30,3178.50,3212.39,3157.03,3183.98,8942400600.00,82999416766.00
2007-04-02,3196.59,3253.43,3196.59,3252.59,9735044600.00,93299356849.00
2007-04-03,3265.68,3292.58,3251.52,3291.30,10860139100.00,107136258685.00
2007-04-04,3295.98,3308.15,3266.56,3291.54,11261610700.00,113258217151.00
2007-04-05,3286.16,3326.92,3259.63,3319.14,11452805100.00,114495514909.00
2007-04-06,3287.68,3334.22,3273.86,3323.59,11964488100.00,121981473231.00
2007-04-09,3333.42,3399.51,3333.26,3398.95,13731410400.00,139936999354.00
2007-04-10,3405.23,3444.37,3351.11,3444.29,14780728400.00,152942402347.00
2007-04-11,3454.42,3497.52,3428.78,3495.22,14757211400.00,156207584309.00
2007-04-12,3503.23,3532.86,3488.08,3531.03,13538987900.00,148368251472.00
2007-04-13,3537.22,3563.86,3504.16,3518.27,15069587600.00,166487192106.00
2007-04-16,3523.22,3597.22,3523.22,3596.44,13103910100.00,145536446077.00
2007-04-17,3611.63,3622.89,3510.50,3611.87,16066064600.00,176113092884.00
2007-04-18,3614.68,3623.87,3564.23,3612.40,15048542400.00,167418751210.00
2007-04-19,3610.02,3617.44,3358.93,3449.02,17272554100.00,187759225246.00
2007-04-20,3460.90,3591.46,3460.90,3584.20,13888929200.00,156130185137.00
2007-04-23,3615.79,3710.89,3615.79,3710.89,16349811600.00,183165718566.00
2007-04-24,3736.15,3762.39,3689.13,3720.53,17438934100.00,203917793249.00
2007-04-25,3708.57,3769.25,3653.99,3743.96,15176306100.00,175452455903.00
2007-04-26,3766.48,3784.68,3732.60,3783.06,11725696800.00,142165936637.00
2007-04-27,3788.75,3802.92,3720.60,3759.87,13217545600.00,162822800030.00
2007-04-30,3784.27,3851.35,3759.48,3841.27,14652571300.00,185961936569.00
2007-05-08,3937.94,3964.71,3901.33,3950.01,16056820000.00,205192339642.00
2007-05-09,3961.10,4015.22,3875.38,4013.09,20839744900.00,255328664196.00
2007-05-10,4021.42,4072.14,3991.48,4049.70,17111394000.00,207740725020.00
2007-05-11,4024.42,4039.67,3949.37,4021.68,14063821000.00,183254862162.00
2007-05-14,3970.66,4081.43,3940.36,4046.39,13932622100.00,185075204987.00
2007-05-15,4055.83,4069.85,3891.36,3899.18,15667755300.00,205493668913.00
2007-05-16,3890.81,3987.41,3845.23,3986.04,13171977400.00,172408865917.00
2007-05-17,4002.49,4064.28,3982.99,4048.29,13927798800.00,187794811308.00
2007-05-18,4041.39,4052.10,3999.16,4030.26,13075627400.00,173636673327.00
2007-05-21,3902.35,4083.42,3892.97,4072.22,15617106200.00,209602322742.00
2007-05-22,4091.14,4136.63,4086.82,4110.38,17356209000.00,233094574167.00
2007-05-23,4125.43,4175.44,4093.91,4173.71,16139947800.00,219307694370.00
2007-05-24,4188.68,4208.39,4089.39,4151.13,18098438800.00,251632502236.00
2007-05-25,4133.19,4190.47,4111.26,4179.78,15419286000.00,220997704703.00
2007-05-28,4221.58,4283.93,4215.24,4272.11,17861517400.00,258106458037.00
2007-05-29,4288.98,4335.96,4262.02,4334.92,17209764200.00,248630290482.00
2007-05-30,4087.41,4275.24,4015.51,4053.09,18559672900.00,271294175467.00
2007-05-31,4006.28,4178.11,3858.04,4109.65,17311531200.00,239521892151.00
2007-06-01,4120.63,4181.28,3966.98,4000.74,16093498500.00,228347542960.00
2007-06-04,3981.82,3987.27,3659.09,3670.40,11485935700.00,145977950795.00
2007-06-05,3564.43,3768.56,3404.15,3767.10,15713795900.00,179214278131.00
2007-06-06,3781.38,3821.70,3682.79,3776.32,14587385200.00,175206331655.00
2007-06-07,3787.70,3891.40,3779.50,3890.80,14236647500.00,177770803107.00
2007-06-08,3900.03,3935.79,3852.05,3913.14,13587719200.00,179390324018.00
2007-06-11,3942.01,4000.42,3930.74,3995.68,13384273900.00,179227722559.00
2007-06-12,4011.68,4073.18,3910.00,4072.14,14947239800.00,205009208977.00
2007-06-13,4110.74,4193.45,4102.04,4176.48,16694849900.00,220478795728.00
2007-06-14,4162.21,4179.73,4085.78,4115.21,13838560400.00,185906871486.00
2007-06-15,4085.66,4152.54,4067.36,4132.87,10866553200.00,151999781737.00
2007-06-18,4195.39,4267.74,4193.31,4253.35,12897774800.00,182221260867.00
2007-06-19,4247.74,4280.85,4209.57,4269.52,12458181400.00,179301809551.00
2007-06-20,4269.45,4312.00,4164.27,4181.32,13521277500.00,191919677873.00
2007-06-21,4170.89,4256.54,4147.05,4230.82,11291985600.00,161782945041.00
2007-06-22,4230.97,4249.43,4024.49,4091.45,11969203700.00,167518680495.00
2007-06-25,4102.79,4131.13,3912.42,3941.08,10160665500.00,140594187156.00
2007-06-26,3863.25,3976.19,3818.85,3973.37,9381746900.00,122451664946.00
2007-06-27,3985.72,4090.72,3948.29,4078.60,9511348100.00,126425584927.00
2007-06-28,4080.19,4113.28,3912.81,3914.20,9783161000.00,127378548964.00
2007-06-29,3824.29,3919.34,3779.81,3820.70,8609998500.00,104760685164.00
2007-07-02,3800.23,3859.86,3724.19,3836.29,7425406000.00,89585502290.00
2007-07-03,3854.72,3906.76,3821.46,3899.72,6974921700.00,85506976110.00
2007-07-04,3906.01,3916.47,3800.28,3816.16,5647477700.00,72263450668.00
2007-07-05,3769.64,3778.40,3614.53,3615.87,6340593600.00,73755081218.00
2007-07-06,3599.82,3785.35,3563.54,3781.35,8073724100.00,92306322866.00
2007-07-09,3809.67,3900.90,3782.73,3883.22,8348053900.00,99410612113.00
2007-07-10,3895.91,3929.42,3841.80,3853.02,7656333400.00,93739498017.00
2007-07-11,3837.80,3879.29,3812.14,3865.72,5135388000.00,62299661073.00
2007-07-12,3874.04,3925.60,3861.04,3915.99,5515836300.00,70286328097.00
2007-07-13,3920.83,3935.51,3878.18,3914.39,4602447100.00,56375761362.00
2007-07-16,3920.65,3931.87,3820.57,3821.92,4761528000.00,58881864143.00
2007-07-17,3809.56,3919.78,3767.22,3896.19,4871222300.00,60523645457.00
2007-07-18,3880.85,3971.61,3861.91,3930.06,6287183400.00,80028948101.00
2007-07-19,3918.54,3947.33,3887.59,3912.94,4873759500.00,62965662475.00
2007-07-20,3918.41,4062.12,3918.41,4058.85,8311064600.00,104714346685.00
2007-07-23,4091.24,4220.32,4091.24,4213.36,12166896400.00,154332859433.00
2007-07-24,4238.32,4284.83,4192.72,4210.33,11098925200.00,141618784323.00
2007-07-25,4212.95,4325.38,4212.23,4323.97,9395004300.00,125682739518.00
2007-07-26,4347.78,4371.51,4304.19,4346.46,9921066900.00,132786189685.00
2007-07-27,4315.37,4357.34,4268.79,4345.36,10024581300.00,137558703076.00
2007-07-30,4348.61,4450.19,4345.79,4440.77,11258976800.00,153510486537.00
2007-07-31,4432.27,4476.63,4379.20,4471.03,10856141000.00,150412365422.00
2007-08-01,4488.77,4502.30,4284.87,4300.56,12629287400.00,171068701877.00
2007-08-02,4316.57,4431.85,4290.81,4407.73,9827857800.00,140922818854.00
2007-08-03,4440.98,4562.69,4438.96,4560.77,11511667200.00,173672679996.00
2007-08-06,4600.12,4629.97,4564.31,4628.11,11170797900.00,167699345008.00
2007-08-07,4642.01,4687.44,4581.29,4651.23,11618108500.00,180146927829.00
2007-08-08,4614.59,4711.32,4568.69,4663.16,11890916300.00,158919476887.00
2007-08-09,4658.59,4768.89,4658.59,4754.10,9766019800.00,138091129509.00
2007-08-10,4745.18,4769.62,4640.77,4749.37,10186705800.00,147223396483.00
2007-08-13,4768.62,4872.55,4728.89,4820.06,11418471400.00,161692702661.00
2007-08-14,4820.15,4876.85,4789.90,4872.78,8856820800.00,128066264833.00
2007-08-15,4875.51,4916.31,4762.72,4869.88,9050967500.00,131310547325.00
2007-08-16,4845.02,4845.02,4710.31,4765.45,9053841100.00,128304423991.00
2007-08-17,4733.14,4814.37,4646.43,4656.57,9115904800.00,133777847741.00
2007-08-20,4773.83,4906.00,4758.40,4904.85,9915293700.00,145314066770.00
2007-08-21,4944.21,4982.98,4917.82,4955.21,10420410900.00,155844668995.00
2007-08-22,4876.35,4999.19,4861.27,4980.07,10811093800.00,162198413490.00
2007-08-23,5002.84,5050.38,4968.33,5032.49,9930942800.00,153367600811.00
2007-08-24,5070.65,5125.36,5052.24,5107.67,10899563600.00,165331338353.00
2007-08-27,5144.82,5192.06,5092.08,5150.12,11615424400.00,176176629649.00
2007-08-28,5134.14,5209.51,5058.45,5194.69,10543673900.00,166941754821.00
2007-08-29,5147.71,5204.53,5063.41,5109.43,10082413900.00,161872469802.00
2007-08-30,5144.11,5186.53,5109.66,5167.88,10121058400.00,155042610334.00
